,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
5538,AlexisRaM-355.new,"« E ! filz, ",dist," il, cum dolerus message ! ",6,dist,_,VERB,VERcjg,VerbForm=Fin,11,parataxis,_,XmlId=w_AlexisRaM_3434,1
5586,qgraal_cm-3095.new,Por ce qu'il n'i est mie serviz ne ,honorez, a son droit par çax de ceste terre. ,11,honorez,_,VERB,VERppe,Tense=Past|VerbForm=Part,9,conj,_,XmlId=w_qgraal_cm_115086,1
5605,1039,Quant Rollant veit que bataille ,serat,", Plus se fait fiers que leon ne leupart. ",6,serat,_,VERB,VERcjg,VerbForm=Fin,3,ccomp,_,SpaceAfter=No|XmlId=w_58_09881,3
5611,1071,Ben sunt ,asols, e quites de lur pecchez ; ,3,asols,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,XmlId=w_58_10131,1
5619,1105,Cil ki la ,sunt, ne funt mie a blasmer. ,4,sunt,_,VERB,VERcjg,VerbForm=Fin,1,acl:relcl,_,XmlId=w_58_10415,1
5689,17286,e en poi de tens fait ele buillir le vaissel et ,geter, le ewe cume se il plust. ,12,geter,_,VERB,VERinf,VerbForm=Inf,8,conj,_,XmlId=w_273_3206,2
5690,17286,e en poi de tens fait ele ,buillir, le vaissel et geter le ewe cume se il plust. ,8,buillir,_,VERB,VERinf,VerbForm=Inf,6,xcomp,_,XmlId=w_273_3202,2
5691,17291,"e ki prent l'erbe ki altresi ad num eliotropia, od le charme ki i afiert, si la metet od la piere, il pot ",aler, la u il voldrat : ,28,aler,_,VERB,VERinf,VerbForm=Inf,0,root,_,XmlId=w_273_3270,3
5707,17332,kar eles sunt blanches quant eles ,aient,", et neires quant eles nuisent. ",7,aient,_,VERB,VERcjg,VerbForm=Fin,4,advcl,_,SpaceAfter=No|XmlId=w_273_3728,2
5708,17335,"Si hom ad lavee sa buche e la metet suz sa lange, taunt cum la lune est ",creissante," purrat il deviner, des le matin jesque a midi, et el decurs devant le jur ; ",19,creissante,_,VERB,VERppa,Tense=Pres|VerbForm=Part,22,advcl,_,XmlId=w_273_3774,1
5712,17349,mes ele la deit user devaunt ,mangier,", aprof bain. ",7,mangier,_,VERB,VERinf,VerbForm=Inf,5,advcl,_,SpaceAfter=No|XmlId=w_273_3937,1
5715,17356,Se hom la ported en la buche et ele ,remetet,", si li trublet le sens. ",10,remetet,_,VERB,VERcjg,VerbForm=Fin,4,conj,_,SpaceAfter=No|XmlId=w_273_4055,1
5725,17383,Li sage dient que les musles sunt ,overtes, cuntremunt ; ,8,overtes,_,VERB,VERppe,Tense=Past|VerbForm=Part,3,ccomp,_,XmlId=w_273_4446,1
5726,17391,"Se il tune quant eles receivent la rusee, dunc ",perissent, les perles. ,11,perissent,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_273_4527,1
5735,17439,Ele est de tele nature que nule rien el siecle ne esprent plus tost que ele ,fait,", quant hom la tochet a feu. ",17,fait,_,VERB,VERcjg,VerbForm=Fin,14,advcl,_,SpaceAfter=No|XmlId=w_273_5014,1
5736,17439,Ele est de tele nature que nule rien el siecle ne ,esprent," plus tost que ele fait, quant hom la tochet a feu. ",12,esprent,_,VERB,VERcjg,VerbForm=Fin,5,acl,_,XmlId=w_273_5009,1
5737,17440,- Onicle ,portee, al col pendue u en deit fait grefs sunges sunger ,3,portee,_,VERB,VERppe,Tense=Past|VerbForm=Part,2,acl,_,XmlId=w_273_5027,1
5757,4476,"« Par cel seignor qui fist le mont, Totes les choses qui i sont, Por estre moi ",desherité, Ne lairoie nes arde en ré. ,20,desherité,_,VERB,VERppe,Tense=Past|VerbForm=Part,22,advcl,_,XmlId=w_26_06506,1
5787,4572,"S'or estïez, beau sire, ",ocis,", Que vengement n'en fust ainz pris. Jamais nul jor n'avroie joie. » ",8,ocis,_,VERB,VERppe,Tense=Past|VerbForm=Part,22,advcl,_,SpaceAfter=No|XmlId=w_26_07366,2
5798,4596,"En la chanbrë un mes acort, Qui dist Yseut qu'ele ne ",plort,", Que ses amis est eschapez. ",14,plort,_,VERB,VERcjg,VerbForm=Fin,9,ccomp,_,SpaceAfter=No|XmlId=w_26_07693,2
5804,4612,"« Ha ! roïne franche, ",honoree,", Qel duel ont mis en la contree Par qui ceste novele est sorse ! ",7,honoree,_,VERB,VERppe,Tense=Past|VerbForm=Part,4,acl,_,SpaceAfter=No|XmlId=w_26_07929,1
5808,4629,"Mais vos barons, en sa ballie S'il les trovout nes ",vilonast,", Encor en ert ta terre en gast. ",13,vilonast,_,VERB,VERcjg,VerbForm=Fin,11,conj,_,SpaceAfter=No|XmlId=w_26_08145,2
5810,4631,"Qui avroit sol un escuier Por moi destruit ne an feu mis, Se iere roi de set païs, Ses me metroit il en balence Ainz que n'en fust ",prise, venjance. ,32,prise,_,VERB,VERppe,Tense=Past|VerbForm=Part,23,advcl,_,XmlId=w_26_08194,1
5811,4631,Qui avroit sol un escuier Por moi destruit ne an feu ,mis,", Se iere roi de set païs, Ses me metroit il en balence Ainz que n'en fust prise venjance. ",12,mis,_,VERB,VERppe,Tense=Past|VerbForm=Part,8,conj,_,SpaceAfter=No|XmlId=w_26_08174,1
5816,4653,"En un bliaut de paile bis Estoit la dame, estroit ",vestue, Et d'un fil d'or menu cosue. ,12,vestue,_,VERB,VERppe,Tense=Past|VerbForm=Part,3,acl,_,XmlId=w_26_08445,2
5825,4676,"« Se tu m'enseignes cest, sanz falle, Qu'ele vivë et que ne ",valle,", Gré t'en savrai, ",17,valle,_,VERB,VERcjg,VerbForm=Fin,13,conj,_,SpaceAfter=No|XmlId=w_26_08696,1
5826,4676,"« Se tu m'enseignes cest, sanz falle, Qu'ele ",vivë," et que ne valle, Gré t'en savrai, ",13,vivë,_,VERB,VERcjg,VerbForm=Fin,6,acl,_,XmlId=w_26_08692,1
5858,4789,li baron Un jor le mistrent a raison Que ce devoit que tant ,parloient,", Il et li rois, et conselloient. ",14,parloient,_,VERB,VERcjg,VerbForm=Fin,10,acl,_,SpaceAfter=No|XmlId=w_26_09669,1
5859,4789,li baron Un jor le mistrent a raison Que ce ,devoit," que tant parloient, Il et li rois, et conselloient. ",11,devoit,_,VERB,VERcjg,VerbForm=Fin,8,acl,_,XmlId=w_26_09666,1
5863,4808,"S'avint un jor, aprés ",disner,", Parlout a ses barons roi Marc, ",7,disner,_,VERB,VERinf,VerbForm=Inf,2,advcl,_,SpaceAfter=No|XmlId=w_26_09839,3
5866,4816,"Certes, ja ert ",fait, de lui fin. » ,5,fait,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,XmlId=w_26_09914,2
5868,4835,"En ceste terre n'a baron Au roi ne l'ait plevi en main, Vos rendre a lui o ",mort, ou sain. » ,21,mort,_,VERB,VERppe,Tense=Past|VerbForm=Part,16,acl,_,XmlId=w_26_10119,1
5877,4896,"Ahi ! Husdent, ja tex brachetz N'ert mais ",trové,", qui tant set prez Ne tel duel face por seignor ; ",11,trové,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,SpaceAfter=No|XmlId=w_26_10731,3
5880,4909,"Quar ja si tost n'ert deslïez Qu'il ne morde, s'est ",enragiez,", Ou autre rien ou beste ou gent : ",15,enragiez,_,VERB,VERppe,Tense=Past|VerbForm=Part,11,advcl,_,SpaceAfter=No|XmlId=w_26_10892,1
5881,4909,Quar ja si tost n'ert ,deslïez," Qu'il ne morde, s'est enragiez, Ou autre rien ou beste ou gent : ",7,deslïez,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,XmlId=w_26_10884,1
5904,4967,Quant son seignor vit et ,connut,", Le chief hoque, ",6,connut,_,VERB,VERcjg,VerbForm=Fin,4,conj,_,SpaceAfter=No|XmlId=w_26_11358,2
5910,4981,Asez est mex qu'il soit ,ocis, Que nos soion par son cri pris. ,7,ocis,_,VERB,VERppe,Tense=Past|VerbForm=Part,3,csubj,_,XmlId=w_26_11521,2
5917,5001,Et a ce metrai je ma paine Ainz que ja ,past, ceste semaine. ,11,past,_,VERB,VERcjg,VerbForm=Fin,4,advcl,_,XmlId=w_26_11762,2
5920,5005,Or vuel peine metre et ,entendre, A beste prendre sanz crïer. » ,6,entendre,_,VERB,VERinf,VerbForm=Inf,4,conj,_,XmlId=w_26_11810,1
5930,5027,"Ainz que li premier mois pasast, Fu si le chien dontez u gast Que sanz ",crïer, suiet sa trace. ,17,crïer,_,VERB,VERinf,VerbForm=Inf,18,advcl,_,XmlId=w_26_11951,1
5931,5027,Ainz que li premier mois ,pasast,", Fu si le chien dontez u gast Que sanz crïer suiet sa trace. ",6,pasast,_,VERB,VERcjg,VerbForm=Fin,12,advcl,_,SpaceAfter=No|XmlId=w_26_11940,1
5947,659,Par tel aïr l'at estrussee e ,brandie, Qu'envers le cel en volent les escicles ; ,8,brandie,_,VERB,VERppe,Tense=Past|VerbForm=Part,6,conj,_,XmlId=w_58_06483,3
5954,675,"« Seignurs barons, ",dist," li emperere Carles, Veez les porz e les destreiz passages ; ",5,dist,_,VERB,VERcjg,VerbForm=Fin,10,parataxis,_,XmlId=w_58_06629,1
5996,8991,Si se repentist volentiers s'il ,osast," de la parole qu'il avoit dite, ",7,osast,_,VERB,VERcjg,VerbForm=Fin,3,advcl,_,XmlId=w_qgraal_cm_7237,3
6001,8998,Quant les dames et les damoiseles qui avec la reïne estoient assises es chambres au souper oïrent ceste novele si en i ot assez de dolentes et de ,corrociees,. Meesmement celes qui estoient espouses ou amies as compaignons de la table reonde. ,29,corrociees,_,VERB,VERppe,Tense=Past|VerbForm=Part,26,conj,_,SpaceAfter=No|XmlId=w_qgraal_cm_7354,2
6010,9015,car la meillor partie de ses barons s'en departira a cest point si merveilleusement que li remananz en ,vaudra, poi. » ,20,vaudra,_,VERB,VERcjg,VerbForm=Fin,15,advcl,_,XmlId=w_qgraal_cm_7628,2
6013,9019,"Et quant les tables furent levees ou palés et es chambres, et les dames furent assemblees avec les chevaliers.´ lors ",comença," li diaux toz noviaux, ",23,comença,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_qgraal_cm_7693,3
6020,9027,car nus en si haut servise ne doit entrer devant qu'il soit netoiez et ,espurgiez," de totes vilanies et de toz pechiez mortiex, ",16,espurgiez,_,VERB,VERppe,Tense=Past|VerbForm=Part,14,conj,_,XmlId=w_qgraal_cm_7851,3
6024,9040,Et neporquant as paroles que la reïne i aprist conut ele veraiement qu'il estoit filz de Lancelot et qu'il avoit esté engendrez en la fille le roi Pellés dom ele ,avoit," maintes foiz oï parler, ",22,avoit,_,AUX,VERcjg,VerbForm=Fin,24,aux,_,XmlId=w_qgraal_cm_8076,3
6032,9057,"- A non Dieu, ",fet," ele, puis que vos nel le me volez dire je le vos dirai. ",6,fet,_,VERB,VERcjg,VerbForm=Fin,20,parataxis,_,XmlId=w_qgraal_cm_8342,1
6033,9058,"Cil qui vos engendra a non mes sires Lancelot del Lac, li plus biaux chevaliers et li mierdres et li plus gracieus, et li plus desirrez a veoir de toutes genz, et li mielz ",amez," qui onques nasquist a noz tens, ",38,amez,_,VERB,VERppe,Tense=Past|VerbForm=Part,15,conj,_,XmlId=w_qgraal_cm_8395,2
6037,9064,Et quant il fu auques anuitié et il fu hore de ,dormir, li rois prist Galaad ,12,dormir,_,VERB,VERinf,VerbForm=Inf,10,acl,_,XmlId=w_qgraal_cm_8493,2
6040,9073,Et quant il plot a Nostre Seignor que les teniebres de la nuit furent abessiees por ce que la veue dou jor estoit ,apareue, li chevalier se leverent tantost ,24,apareue,_,VERB,VERppe,Tense=Past|VerbForm=Part,17,acl,_,XmlId=w_qgraal_cm_8685,3
6041,9073,Et quant il plot a Nostre Seignor que les teniebres de la nuit furent ,abessiees, por ce que la veue dou jor estoit apareue li chevalier se leverent tantost ,15,abessiees,_,VERB,VERppe,Tense=Past|VerbForm=Part,4,ccomp,_,XmlId=w_qgraal_cm_8676,3
6045,9078,Et quant il vint la si trova que il estoient ja vestuz et ,apareillié," por aler oïr messe, ",14,apareillié,_,VERB,VERppe,Tense=Past|VerbForm=Part,12,conj,_,XmlId=w_qgraal_cm_8762,1
6046,9078,Et quant il vint la si trova que il estoient ja ,vestuz," et apareillié por aler oïr messe, ",12,vestuz,_,VERB,VERppe,Tense=Past|VerbForm=Part,7,ccomp,_,XmlId=w_qgraal_cm_8760,1
6059,9105,"- Par foi, ",fait," li rois, je sai bien que vos dites voir. ",5,fait,_,VERB,VERcjg,VerbForm=Fin,10,parataxis,_,XmlId=w_qgraal_cm_9156,2
6061,9112,et la reïne qui se fu levee ,vint," la ou li rois estoit, ",8,vint,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_qgraal_cm_9246,2
6062,9112,et la reïne qui se fu ,levee," vint la ou li rois estoit, ",7,levee,_,VERB,VERppe,Tense=Past|VerbForm=Part,3,acl:relcl,_,XmlId=w_qgraal_cm_9245,2
6063,9114,« Sire cil chevalier vos ,atendent, laïs por oïr messe. » ,6,atendent,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_qgraal_cm_9262,2
6067,9120,et lors troevent les compaignons qui ausi estoient ,apareilliez, por movoir. ,9,apareilliez,_,VERB,VERppe,Tense=Past|VerbForm=Part,5,acl:relcl,_,XmlId=w_qgraal_cm_9332,2
6068,9121,"Et quant il furent venuz au mostier, et il orent oï le servise tot einsi armez com il ",estoient," si revindrent ou palés, ",20,estoient,_,VERB,VERcjg,VerbForm=Fin,17,advcl,_,XmlId=w_qgraal_cm_9355,1
6069,9121,"Et quant il furent venuz au mostier, et il orent oï le servise tot einsi ",armez," com il estoient si revindrent ou palés, ",17,armez,_,VERB,VERppe,Tense=Past|VerbForm=Part,10,acl,_,XmlId=w_qgraal_cm_9352,1
6090,9154,"Et quant Lancelot fu toz apareilliez com del monter, il qui tant avoit grant duel del corroz sa dame la reïne que nus n'em poïst estre plus ",corrociez,", si s'en torna vers la chambre ou il l'avoit veue entrer, ",30,corrociez,_,VERB,VERppe,Tense=Past|VerbForm=Part,14,advcl,_,SpaceAfter=No|XmlId=w_qgraal_cm_9914,3
6094,9157,« Ha.´ Lancelot traïe m'avez et ,mise, a la mort qui lessiez l'ostel mon seignor le roi por aler en estranges terres donc vos ja ne revendroiz se Nostre Sires ne vos en rameine. ,9,mise,_,VERB,VERppe,Tense=Past|VerbForm=Part,5,conj,_,XmlId=w_qgraal_cm_9958,1
6099,9160,"- Ha.´ Diex, ",fait," ele, mes cuers ne le me dit pas qui me met en toutes les mesaises dou monde et en toutes les poors ou onques gentil fame fust por home. ",6,fait,_,VERB,VERcjg,VerbForm=Fin,14,parataxis,_,XmlId=w_qgraal_cm_10015,1
6108,9174,"- Sire, fet il, je me ",mefferoie, se je ceanz le prenoie. ,9,mefferoie,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_qgraal_cm_10249,1
6114,9182,Si ne veïstes onques si grant duel ne si grant ploreïz com cil de la cité ,fesoient," comunalment, et quant il virent les compaignons qui s'en aloient en la queste dou saint Graal. ",17,fesoient,_,VERB,VERcjg,VerbForm=Fin,11,acl,_,XmlId=w_qgraal_cm_10342,3
6115,9183,Ne il n'avoit ileques barons ne povres ne riches de touz çaux qui devoient ,remanoir, qui n'en plorast a chaudes lermes. ,16,remanoir,_,VERB,VERinf,VerbForm=Inf,13,acl:relcl,_,XmlId=w_qgraal_cm_10377,1
6118,9194,"- Li retorners, ",fet," li rois, me fera assez pis que li venirs, ",5,fet,_,VERB,VERcjg,VerbForm=Fin,10,parataxis,_,XmlId=w_qgraal_cm_10492,1
6124,9212,"Et l'andemain s'acorderent a ce que il se departiroient, et tendroit chascuns sa voie, por ce que a honte lor seroit atorné se il ",aloient, tant ensemble com il estoient. ,29,aloient,_,VERB,VERcjg,VerbForm=Fin,26,advcl,_,XmlId=w_qgraal_cm_10774,2
6136,9239,"« Par foi sire, ",font," il, nos i venismes por veoir une aventure qui i est trop merveilleuse ",6,font,_,VERB,VERcjg,VerbForm=Fin,11,parataxis,_,XmlId=w_qgraal_cm_11189,2
6139,9241,car il a en ceste abeïe un escu que nus ne puet pendre a son col por quoi il l'en voille porter a qui il ne meschiee tant ou premier jor ou el secont qu'il ne soit ou morz ou ,navrez, ou mehaigniez. ,43,navrez,_,VERB,VERppe,Tense=Past|VerbForm=Part,41,conj,_,XmlId=w_qgraal_cm_11253,1
6140,9241,car il a en ceste abeïe un escu que nus ne puet pendre a son col por quoi il l'en voille porter a qui il ne meschiee tant ou premier jor ou el secont qu'il ne soit ou ,morz, ou navrez ou mehaigniez. ,41,morz,_,VERB,VERppe,Tense=Past|VerbForm=Part,28,advcl,_,XmlId=w_qgraal_cm_11251,1
6143,9246,"- A non Dieu, ",fet," Galaad, vos me contez merveilles, se l'aventure est tiex come vos me contez et dites, ",6,fet,_,VERB,VERcjg,VerbForm=Fin,11,parataxis,_,XmlId=w_qgraal_cm_11305,1
6150,9261,"- Toute voies, ",fait," il, voil je savoir ou il est et de quel façon. » ",5,fait,_,VERB,VERcjg,VerbForm=Fin,10,parataxis,_,XmlId=w_qgraal_cm_11581,2
6151,9267,et fleroit autresi soef com se toutes les espices dou monde fussent ,espandues, desus. ,13,espandues,_,VERB,VERppe,Tense=Past|VerbForm=Part,4,advcl,_,XmlId=w_qgraal_cm_11674,1
6153,9273,"- A non Dieu, ",fet," li rois Bademagus, que qu'il m'en doie avenir je l'emporterai de ceienz. » ",6,fet,_,VERB,VERcjg,VerbForm=Fin,20,parataxis,_,XmlId=w_qgraal_cm_11753,1
6165,9315,"- De mon non, ",fait," il, ne puez tu mie savoir, ",6,fait,_,VERB,VERcjg,VerbForm=Fin,13,parataxis,_,XmlId=w_qgraal_cm_12315,2
6169,9325,"« Mes ou vos porrons nos, ",fet," il, trouver quant nos vendrons ceste part ? ",8,fet,_,VERB,VERcjg,VerbForm=Fin,11,parataxis,_,XmlId=w_qgraal_cm_12491,1
6181,9340,Et quant cil de laienz sorent que il ,revenoient," si lor saillirent a l'encontre, ",9,revenoient,_,VERB,VERcjg,VerbForm=Fin,6,ccomp,_,XmlId=w_qgraal_cm_12667,1
6200,975,Ja pur ,murir, ne vus en faldrat uns. » ,3,murir,_,VERB,VERinf,VerbForm=Inf,7,advcl,_,XmlId=w_58_09325,1
